MANAGECOM,GRPCONTNO,APPNTNAME,PLAN,SUBSECTION,RISKCODE,SALECHNEL,AGENTCODE,NUMBER,GEBCLIENT,COMMRATE,TOTPR1,FREQ,EARNED1,CCDATE,DAYS,CLAIM1,NEWIBNR,OLDIBNR,BRANCH
86040201,86600513900,无锡粤泓金属材料有限,AMR,g,MIK01,个人营销,80610384,9,2,25,840.0,0,335.95,20100807,141,0.00,0.00,0.00,8604
86040201,86600513900,无锡粤泓金属材料有限,HI,g,MKK01,个人营销,80610384,12,2,25,125.4,0,50.15,20100807,141,0.00,0.00,0.00,8604
86040201,86600513900,无锡粤泓金属材料有限,ADD,g,NMK01,个人营销,80610384,1,2,25,891.0,0,356.33,20100807,141,0.00,0.00,0.00,8604
86040201,86600513900,无锡粤泓金属材料有限,PCA,g,NMK03,个人营销,80610384,6,2,25,270.9,0,108.35,20100807,141,0.00,0.00,0.00,8604
86040201,86600517800,无锡市骏腾发焊接设备,AMR,g,MIK01,个人营销,80611101,9,2,25,1650.0,0,601.33,20100820,134,0.00,0.00,0.00,8604
86040201,86600517800,无锡市骏腾发焊接设备,HI,g,MKK01,个人营销,80611101,12,2,25,242.0,0,88.18,20100820,134,0.00,0.00,0.00,8604
86040201,86600517800,无锡市骏腾发焊接设备,ADD,g,NMK01,个人营销,80611101,1,2,25,1602.3,0,583.65,20100820,134,0.00,0.00,0.00,8604
86040201,86600517800,无锡市骏腾发焊接设备,PCA,g,NMK03,个人营销,80611101,6,2,25,490.6,0,178.67,20100820,134,0.00,0.00,0.00,8604
86040201,86600520300,江阴市文林纸箱厂,AMR,g,MIK01,个人营销,80611177,9,2,25,990.0,0,382.47,20100813,141,0.00,0.00,0.00,8604
86040201,86600520300,江阴市文林纸箱厂,HI,g,MKK01,个人营销,80611177,12,2,25,126.0,0,48.69,20100813,141,0.00,0.00,0.00,8604
86040201,86600520300,江阴市文林纸箱厂,ADD,g,NMK01,个人营销,80611177,1,2,25,765.0,0,295.56,20100813,141,0.00,0.00,0.00,8604
86040201,86600520300,江阴市文林纸箱厂,PCA,g,NMK03,个人营销,80611177,6,2,25,234.0,0,90.36,20100813,141,0.00,0.00,0.00,8604
86040201,86600520400,江阴智润科技有限公司,AMR,g,MIK01,个人营销,80610713,9,2,25,1155.2,0,270.47,20100812,67,0.00,0.00,0.00,8604
86040201,86600520400,江阴智润科技有限公司,HI,g,MKK01,个人营销,80610713,12,2,25,172.1,0,40.34,20100812,142,0.00,0.00,0.00,8604
86040201,86600520400,江阴智润科技有限公司,ADD,g,NMK01,个人营销,80610713,1,2,25,1223.9,0,286.56,20100812,67,0.00,0.00,0.00,8604
86040201,86600520400,江阴智润科技有限公司,PCA,g,NMK03,个人营销,80610713,6,2,25,372.2,0,87.12,20100812,142,0.00,0.00,0.00,8604
86040201,86600526600,无锡市荣跃纺机专件厂,AMR,g,MIK01,个人营销,80611262,9,2,25,930.4,0,271.39,20100901,54,0.00,0.00,0.00,8604
86040201,86600526600,无锡市荣跃纺机专件厂,HI,g,MKK01,个人营销,80611262,12,2,25,141.1,0,41.16,20100901,62,0.00,0.00,0.00,8604
86040201,86600526600,无锡市荣跃纺机专件厂,ADD,g,NMK01,个人营销,80611262,1,2,25,962.4,0,280.57,20100901,54,0.00,0.00,0.00,8604
86040201,86600526600,无锡市荣跃纺机专件厂,PCA,g,NMK03,个人营销,80611262,6,2,25,292.5,0,85.29,20100901,62,0.00,0.00,0.00,8604
86040201,86600528400,天乾（无锡）科技有限,AMR,g,MIK01,个人营销,80611257,9,2,25,2133.0,0,712.98,20100901,122,0.00,0.00,0.00,8604
86040201,86600528400,天乾（无锡）科技有限,HI,g,MKK01,个人营销,80611257,12,2,25,207.0,0,69.23,20100901,122,0.00,0.00,0.00,8604
86040201,86600528400,天乾（无锡）科技有限,ADD,g,NMK01,个人营销,80611257,1,2,25,980.3,0,327.69,20100901,122,0.00,0.00,0.00,8604
86040201,86600528400,天乾（无锡）科技有限,PCA,g,NMK03,个人营销,80611257,6,2,25,299.0,0,100.05,20100901,122,0.00,0.00,0.00,8604
86040201,86600528500,无锡德乾能源设备有限,AMR,g,MIK01,个人营销,80611257,9,2,25,6954.0,0,2324.46,20100901,122,0.00,0.00,0.00,8604
86040201,86600528500,无锡德乾能源设备有限,HI,g,MKK01,个人营销,80611257,12,2,25,684.0,0,228.76,20100901,122,0.00,0.00,0.00,8604
86040201,86600528500,无锡德乾能源设备有限,ADD,g,NMK01,个人营销,80611257,1,2,25,3237.6,0,1082.24,20100901,122,0.00,0.00,0.00,8604
86040201,86600528500,无锡德乾能源设备有限,PCA,g,NMK03,个人营销,80611257,6,2,25,988.0,0,330.60,20100901,122,0.00,0.00,0.00,8604
86040201,86600530800,江阴市天诺船舶设备制,AMR,g,MIK01,个人营销,80611111,9,2,8,1088.0,0,345.76,20100907,116,0.00,0.00,0.00,8604
86040201,86600530800,江阴市天诺船舶设备制,ADD,g,NMK01,个人营销,80611111,1,2,15,856.0,0,272.08,20100907,116,0.00,0.00,0.00,8604
86040201,86600531500,无锡市荣业家具有限公,AMR,g,MIK01,个人营销,80611262,9,2,25,2205.1,0,737.08,20100901,122,0.00,0.00,0.00,8604
86040201,86600531500,无锡市荣业家具有限公,HI,g,MKK01,个人营销,80611262,12,2,25,331.0,0,110.67,20100901,66,0.00,0.00,0.00,8604
86040201,86600531500,无锡市荣业家具有限公,ADD,g,NMK01,个人营销,80611262,1,2,25,2467.9,0,824.89,20100901,122,0.00,0.00,0.00,8604
86040201,86600531500,无锡市荣业家具有限公,PCA,g,NMK03,个人营销,80611262,6,2,25,751.1,0,250.98,20100901,66,0.00,0.00,0.00,8604
86040201,86600531600,无锡市惠利油漆涂料经,AMR,g,MIK01,个人营销,80611101,9,2,25,1080.0,0,337.32,20100909,114,0.00,0.00,0.00,8604
86040201,86600531600,无锡市惠利油漆涂料经,HI,g,MKK01,个人营销,80611101,12,2,25,126.0,0,39.33,20100909,114,0.00,0.00,0.00,8604
86040201,86600531600,无锡市惠利油漆涂料经,ADD,g,NMK01,个人营销,80611101,1,2,25,765.0,0,238.95,20100909,114,0.00,0.00,0.00,8604
86040201,86600531600,无锡市惠利油漆涂料经,PCA,g,NMK03,个人营销,80611101,6,2,25,234.0,0,73.08,20100909,114,0.00,0.00,0.00,8604
86040201,86600531700,无锡市鑫盛基础工程有,AMR,g,MIK01,个人营销,80611112,9,2,25,4560.0,0,1361.92,20100914,109,0.00,0.00,0.00,8604
86040201,86600531700,无锡市鑫盛基础工程有,HI,g,MKK01,个人营销,80611112,12,2,25,684.0,0,204.44,20100914,109,0.00,0.00,0.00,8604
86040201,86600531700,无锡市鑫盛基础工程有,ADD,g,NMK01,个人营销,80611112,1,2,25,4871.6,0,1454.64,20100914,109,0.00,0.00,0.00,8604
86040201,86600531700,无锡市鑫盛基础工程有,PCA,g,NMK03,个人营销,80611112,6,2,25,1478.2,0,441.56,20100914,109,0.00,0.00,0.00,8604
86040201,86600536200,宜兴市徐舍镇禾香粮食,AMR,g,MIK01,个人营销,80611254,9,2,25,1230.0,0,367.36,20100914,109,0.00,0.00,0.00,8604
86040201,86600536200,宜兴市徐舍镇禾香粮食,HI,g,MKK01,个人营销,80611254,12,2,25,154.0,0,45.98,20100914,109,0.00,0.00,0.00,8604
86040201,86600536200,宜兴市徐舍镇禾香粮食,ADD,g,NMK01,个人营销,80611254,1,2,25,935.0,0,279.18,20100914,109,0.00,0.00,0.00,8604
86040201,86600536200,宜兴市徐舍镇禾香粮食,PCA,g,NMK03,个人营销,80611254,6,2,25,286.0,0,85.36,20100914,109,0.00,0.00,0.00,8604
86040201,86600536300,无锡莱恩得机械有限公,AMR,g,MIK01,个人营销,80611210,9,2,25,3660.0,0,1062.97,20100917,106,0.00,0.00,0.00,8604
86040201,86600536300,无锡莱恩得机械有限公,HI,g,MKK01,个人营销,80611210,12,2,25,490.0,0,142.45,20100917,106,0.00,0.00,0.00,8604
86040201,86600536300,无锡莱恩得机械有限公,TL,g,NAK01,个人营销,80611210,7,2,25,1703.0,0,494.56,20100917,106,0.00,0.00,0.00,8604
86040201,86600536300,无锡莱恩得机械有限公,ADD,g,NMK01,个人营销,80611210,1,2,25,2975.0,0,863.80,20100917,106,0.00,0.00,0.00,8604
86040201,86600536300,无锡莱恩得机械有限公,PCA,g,NMK03,个人营销,80611210,6,2,25,910.0,0,264.25,20100917,106,0.00,0.00,0.00,8604
86040201,86600536400,江阴市阳阳投资有限公,AMR,g,MIK01,个人营销,80610813,9,2,25,732.0,0,202.56,20100922,101,0.00,0.00,0.00,8604
86040201,86600536400,江阴市阳阳投资有限公,HI,g,MKK01,个人营销,80610813,12,2,25,108.0,0,29.88,20100922,101,0.00,0.00,0.00,8604
86040201,86600536400,江阴市阳阳投资有限公,ADD,g,NMK01,个人营销,80610813,1,2,25,763.2,0,211.20,20100922,101,0.00,0.00,0.00,8604
86040201,86600536400,江阴市阳阳投资有限公,PCA,g,NMK03,个人营销,80610813,6,2,25,233.4,0,64.56,20100922,101,0.00,0.00,0.00,8604
86040201,86600536600,西格玛奥德里奇（无锡,CMM,g,NIK01,内勤销售,90600088,10,2,0,2598.4,1,672.92,20100916,52,337.08,579.78,0.00,8604
86040201,86600536600,西格玛奥德里奇（无锡,SMM,g,NIK02,内勤销售,90600088,13,2,0,8363.7,2,2150.54,20100916,107,175.90,195.54,0.00,8604
86040201,86600536600,西格玛奥德里奇（无锡,ADD,g,NMK01,内勤销售,90600088,1,2,0,1294.1,0,332.75,20100916,52,0.00,0.00,0.00,8604
86040201,86600548800,英飞凌科技（无锡）有,HI,g,MKK01,内勤销售,90600088,12,1,0,14371.6,2,3539.55,20101001,21,1000.00,2940.00,0.00,8604
86040201,86600548800,英飞凌科技（无锡）有,TL,g,NAK01,内勤销售,90600088,7,1,0,57095.9,0,14126.41,20101001,92,0.00,0.00,0.00,8604
86040201,86600548800,英飞凌科技（无锡）有,CMM,g,NIK01,内勤销售,90600088,10,1,0,28355.0,28,7147.03,20101001,92,5428.13,10348.51,0.00,8604
86040201,86600548800,英飞凌科技（无锡）有,SMM,g,NIK02,内勤销售,90600088,13,1,0,306765.3,144,75687.45,20101001,9,37323.71,64255.27,0.00,8604
86040201,86600553800,无锡市北塘区惠山街道,AMR,g,MIK01,个人营销,80611163,9,2,28,4095.0,0,897.65,20101013,80,0.00,0.00,0.00,8604
86040201,86600553800,无锡市北塘区惠山街道,HI,g,MKK01,个人营销,80611163,12,2,28,585.0,0,128.05,20101013,80,0.00,0.00,0.00,8604
86040201,86600553800,无锡市北塘区惠山街道,ADD,g,NMK01,个人营销,80611163,1,2,28,2736.5,0,599.95,20101013,80,0.00,0.00,0.00,8604
86040201,86600553800,无锡市北塘区惠山街道,PCA,g,NMK03,个人营销,80611163,6,2,28,845.0,0,185.25,20101013,80,0.00,0.00,0.00,8604
86040201,86600556600,无锡法莱利防水保温工,AMR,g,MIK01,个人营销,80611107,9,2,5,1096.0,0,183.20,20101101,61,0.00,0.00,0.00,8604
86040201,86600556600,无锡法莱利防水保温工,HI,g,MKK01,个人营销,80611107,12,2,8,128.0,0,21.36,20101101,61,0.00,0.00,0.00,8604
86040201,86600556600,无锡法莱利防水保温工,ADD,g,NMK01,个人营销,80611107,1,2,15,2400.0,0,401.12,20101101,61,0.00,0.00,0.00,8604
86040201,86600556900,无锡博雅生物工程有限,WMP,g,NIK08,内勤销售,90600088,11,2,0,61855.0,1,11523.65,20101025,68,184.00,874.00,0.00,8604
86040201,86600558600,无锡市杰克电子设备有,AMR,g,MIK01,个人营销,80611248,9,2,25,909.0,0,127.02,20101111,51,0.00,0.00,0.00,8604
86040201,86600558600,无锡市杰克电子设备有,HI,g,MKK01,个人营销,80611248,12,2,25,81.0,0,11.34,20101111,51,0.00,0.00,0.00,8604
86040201,86600558600,无锡市杰克电子设备有,ADD,g,NMK01,个人营销,80611248,1,2,25,384.9,0,53.76,20101111,51,0.00,0.00,0.00,8604
86040201,86600558600,无锡市杰克电子设备有,PCA,g,NMK03,个人营销,80611248,6,2,25,117.0,0,16.38,20101111,51,0.00,0.00,0.00,8604
86040201,86600561200,江阴市加非木材交易市,AMR,g,MIK01,个人营销,80611186,9,2,25,1500.3,0,189.30,20101116,17,0.00,0.00,0.00,8604
86040201,86600561200,江阴市加非木材交易市,HI,g,MKK01,个人营销,80611186,12,2,25,232.0,0,29.21,20101116,46,0.00,0.00,0.00,8604
86040201,86600561200,江阴市加非木材交易市,ADD,g,NMK01,个人营销,80611186,1,2,25,1446.6,0,182.47,20101116,46,0.00,0.00,0.00,8604
86040201,86600561200,江阴市加非木材交易市,PCA,g,NMK03,个人营销,80611186,6,2,25,441.9,0,55.85,20101116,46,0.00,0.00,0.00,8604
86040201,86600561700,无锡天润电炉科技有限,AMR,g,MIK01,个人营销,80610657,9,2,25,1143.0,0,144.02,20101116,46,0.00,0.00,0.00,8604
86040201,86600561700,无锡天润电炉科技有限,HI,g,MKK01,个人营销,80610657,12,2,25,135.0,0,16.97,20101116,46,0.00,0.00,0.00,8604
86040201,86600561700,无锡天润电炉科技有限,ADD,g,NMK01,个人营销,80610657,1,2,25,807.1,0,101.70,20101116,46,0.00,0.00,0.00,8604
86040201,86600561700,无锡天润电炉科技有限,PCA,g,NMK03,个人营销,80610657,6,2,25,247.0,0,31.16,20101116,46,0.00,0.00,0.00,8604
86040201,86600561800,江阴市伟邦人力资源服,AMR,g,MIK01,个人营销,80610906,9,2,5,275.0,0,38.40,20101111,51,0.00,0.00,0.00,8604
86040201,86600561800,江阴市伟邦人力资源服,ADD,g,NMK01,个人营销,80610906,1,2,15,1505.0,0,210.30,20101111,51,0.00,0.00,0.00,8604
86040201,86600565400,江阴神州联轴器有限公,AMR,g,MIK01,个人营销,80610713,9,2,27,5160.0,0,791.63,20101106,56,0.00,0.00,0.00,8604
86040201,86600565400,江阴神州联轴器有限公,HI,g,MKK01,个人营销,80610713,12,2,27,774.0,0,118.68,20101106,56,0.00,0.00,0.00,8604
86040201,86600565400,江阴神州联轴器有限公,ADD,g,NMK01,个人营销,80610713,1,2,27,5512.6,0,845.81,20101106,56,0.00,0.00,0.00,8604
86040201,86600565400,江阴神州联轴器有限公,PCA,g,NMK03,个人营销,80610713,6,2,27,1672.7,0,256.71,20101106,56,0.00,0.00,0.00,8604
86040201,86600566500,常州市凯工干燥设备有,AMR,g,MIK01,个人营销,80610843,9,2,25,1299.0,0,117.44,20101129,33,0.00,0.00,0.00,8604
86040201,86600566500,常州市凯工干燥设备有,HI,g,MKK01,个人营销,80610843,12,2,25,195.0,0,17.65,20101129,33,0.00,0.00,0.00,8604
86040201,86600566500,常州市凯工干燥设备有,ADD,g,NMK01,个人营销,80610843,1,2,25,1408.0,0,127.30,20101129,33,0.00,0.00,0.00,8604
86040201,86600566500,常州市凯工干燥设备有,PCA,g,NMK03,个人营销,80610843,6,2,25,427.7,0,38.68,20101129,33,0.00,0.00,0.00,8604
86040201,86600570400,无锡市源华橡塑制品有,AMR,g,MIK01,个人营销,80610384,9,2,25,2400.0,0,164.40,20101207,25,0.00,0.00,0.00,8604
86040201,86600570400,无锡市源华橡塑制品有,HI,g,MKK01,个人营销,80610384,12,2,25,280.0,0,19.20,20101207,25,0.00,0.00,0.00,8604
86040201,86600570400,无锡市源华橡塑制品有,ADD,g,NMK01,个人营销,80610384,1,2,25,1700.0,0,116.40,20101207,25,0.00,0.00,0.00,8604
86040201,86600570400,无锡市源华橡塑制品有,PCA,g,NMK03,个人营销,80610384,6,2,25,520.0,0,35.60,20101207,25,0.00,0.00,0.00,8604
86040201,86600580200,西格玛奥德里奇（无锡,ADD,g,NLK01,内勤销售,90600088,1,2,0,2.0,0,2.00,20101204,7,0.00,0.00,0.00,8604
86040301,866000104,世泰科特种材料（太仓,DD,g,MGK01,经纪公司,86900015,3,2,15,22676.2,0,17054.33,20100401,155,0.00,0.00,0.00,8604
86040301,866000104,世泰科特种材料（太仓,HI,g,MKK01,经纪公司,86900015,12,2,10,6400.6,7,4823.39,20100401,85,4200.00,1405.00,0.00,8604
86040301,866000104,世泰科特种材料（太仓,TL,g,NAK01,经纪公司,86900015,7,2,15,7930.3,0,5962.21,20100401,155,0.00,0.00,0.00,8604
86040301,866000104,世泰科特种材料（太仓,CMM,g,NIK01,经纪公司,86900015,10,2,10,42929.9,49,32332.45,20100401,85,9698.42,4000.74,0.00,8604
86040301,866000104,世泰科特种材料（太仓,SMM,g,NIK02,经纪公司,86900015,13,2,10,51426.7,85,39128.91,20100401,122,28810.13,9422.34,0.00,8604
86040301,866000104,世泰科特种材料（太仓,ADD,g,NMK01,经纪公司,86900015,1,2,15,3514.8,0,2643.26,20100401,85,0.00,0.00,0.00,8604
86040301,86600093402,卓能电子（太仓）有限,AMR,g,MIK01,经纪公司,96900012,9,2,15,5966.5,2,5966.50,20100101,365,11015.90,3194.61,0.00,8604
86040301,86600093402,卓能电子（太仓）有限,ADD,g,NMK01,经纪公司,96900012,1,2,15,9306.3,0,9306.30,20100101,128,0.00,0.00,0.00,8604
86040301,86800192901,卡乐电子（苏州）有限,DD,g,MGK01,内勤销售,96900001,3,2,0,5894.0,0,4198.46,20090918,260,0.00,0.00,0.00,8604
86040301,86800192901,卡乐电子（苏州）有限,JDD,g,MGK03,内勤销售,96900001,4,2,0,440.0,0,313.42,20090918,260,0.00,0.00,0.00,8604
86040301,86800192901,卡乐电子（苏州）有限,HI,g,MKK01,内勤销售,96900001,12,2,0,855.0,0,609.00,20090918,260,0.00,0.00,0.00,8604
86040301,86800192901,卡乐电子（苏州）有限,CMM,g,NIK01,内勤销售,96900001,10,2,0,903.0,2,643.23,20090918,260,2727.34,117.93,1548.00,8604
86040301,86800192901,卡乐电子（苏州）有限,SMM,g,NIK02,内勤销售,96900001,13,2,0,10724.0,18,7638.96,20090918,260,6345.87,935.80,109.20,8604
86040301,86800192901,卡乐电子（苏州）有限,ADD,g,NMK01,内勤销售,96900001,1,2,0,2451.0,0,1745.91,20090918,260,0.00,0.00,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,DD,g,MGK01,内勤销售,96900001,3,2,0,6315.0,0,1816.65,20100918,105,0.00,0.00,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,JDD,g,MGK03,内勤销售,96900001,4,2,0,440.0,0,126.58,20100918,105,0.00,0.00,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,HI,g,MKK01,内勤销售,96900001,12,2,0,912.0,0,262.40,20100918,105,0.00,0.00,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,CMM,g,NIK01,内勤销售,96900001,10,2,0,1061.0,1,305.22,20100918,105,38.70,66.56,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,SMM,g,NIK02,内勤销售,96900001,13,2,0,13500.0,7,3883.50,20100918,105,1918.74,2094.91,0.00,8604
86040301,86800192902,卡乐电子（苏州）有限,ADD,g,NMK01,内勤销售,96900001,1,2,0,2623.0,0,754.57,20100918,105,0.00,0.00,0.00,8604
86040301,86800229901,明尼苏达精密制品（苏,DD,g,MGK01,经纪公司,86900015,3,2,15,3600.9,0,3544.73,20091225,305,0.00,0.00,0.00,8604
86040301,86800229901,明尼苏达精密制品（苏,TL,g,NAK01,经纪公司,86900015,7,2,15,2658.0,0,2618.92,20091225,50,0.00,0.00,0.00,8604
86040301,86800229901,明尼苏达精密制品（苏,CMM,g,NIK01,经纪公司,86900015,10,2,10,3226.7,9,3164.03,20091225,330,1365.38,407.62,25.27,8604
86040301,86800229901,明尼苏达精密制品（苏,SMM,g,NIK02,经纪公司,86900015,13,2,10,13076.7,29,12843.92,20091225,40,9775.51,3304.20,935.22,8604
86040301,86800229901,明尼苏达精密制品（苏,WMP,g,NIK08,经纪公司,86900015,11,2,10,4366.4,0,4366.40,20091225,250,0.00,0.00,0.00,8604
86040301,86800229901,明尼苏达精密制品（苏,PCA,g,NMK03,经纪公司,86900015,6,2,15,3356.3,0,3297.59,20091225,358,0.00,0.00,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,DD,g,MGK01,经纪公司,86900015,3,2,15,13315.0,0,5580.36,20100728,36,0.00,0.00,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,HI,g,MKK01,经纪公司,86900015,12,2,15,2740.3,1,1153.72,20100728,129,890.00,222.50,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,TL,g,NAK01,经纪公司,86900015,7,2,15,4631.4,0,1996.01,20100728,36,0.00,0.00,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,CMM,g,NIK01,经纪公司,86900015,10,2,10,23095.3,51,9539.38,20100728,129,10485.00,12707.33,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,SMM,g,NIK02,经纪公司,86900015,13,2,10,56154.2,82,23444.46,20100728,36,20891.07,18154.56,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,WMP,g,NIK08,经纪公司,86900015,11,2,10,27601.0,5,11872.21,20100728,157,2894.50,3471.53,0.00,8604
86040301,86800343201,克瑞流体系统(苏州)有,ADD,g,NMK01,经纪公司,86900015,1,2,15,7174.6,0,3092.35,20100728,129,0.00,0.00,0.00,8604
86040301,86900269200,通力电梯有限公司,DD,g,MGK01,经纪公司,96900011,3,1,15,31811.3,0,8009.88,20090401,58,0.00,0.00,0.00,8604
86040301,86900269200,通力电梯有限公司,TL,g,NAK01,经纪公司,96900011,7,1,15,48837.2,0,12602.58,20090401,31,0.00,0.00,0.00,8604
86040301,86900269200,通力电梯有限公司,CMM,g,NIK01,经纪公司,96900011,10,1,10,22167.4,49,5758.78,20090401,90,6861.48,478.78,2073.76,8604
86040301,86900269200,通力电梯有限公司,SMM,g,NIK02,经纪公司,96900011,13,1,10,242781.7,637,61084.63,20090401,31,234183.29,13662.61,115710.77,8604
86040301,86900269200,通力电梯有限公司,ADD,g,NMK01,经纪公司,96900011,1,1,15,43412.6,0,11201.41,20090401,90,0.00,0.00,0.00,8604
86040301,86900269300,通力电梯有限公司,DD,g,MGK01,经纪公司,96900011,3,1,15,21280.2,1,5406.86,20090401,90,50000.00,0.00,0.00,8604
86040301,86900269300,通力电梯有限公司,TL,g,NAK01,经纪公司,96900011,7,1,15,26073.6,0,6570.32,20090401,90,0.00,0.00,0.00,8604
86040301,86900269300,通力电梯有限公司,CMM,g,NIK01,经纪公司,96900011,10,1,10,11235.5,38,2970.65,20090401,90,7324.31,338.85,3935.98,8604
86040301,86900269300,通力电梯有限公司,SMM,g,NIK02,经纪公司,96900011,13,1,10,163032.1,600,41371.30,20090401,90,160577.39,11787.82,61112.90,8604
86040301,86900269300,通力电梯有限公司,ADD,g,NMK01,经纪公司,96900011,1,1,15,23176.5,0,5838.44,20090401,90,0.00,0.00,0.00,8604
86040301,86900269400,通力电梯有限公司,DD,g,MGK01,经纪公司,96900011,3,1,15,845.5,0,295.91,20090401,90,0.00,0.00,0.00,8604
86040301,86900269400,通力电梯有限公司,JDD,g,MGK03,经纪公司,96900011,4,1,15,878.7,0,325.41,20090401,90,0.00,0.00,0.00,8604
86040301,86900269400,通力电梯有限公司,TL,g,NAK01,经纪公司,96900011,7,1,15,4665.0,0,1753.17,20090401,90,0.00,0.00,0.00,8604
86040301,86900269400,通力电梯有限公司,CMM,g,NIK01,经纪公司,96900011,10,1,10,24245.1,6,8657.79,20090401,90,1733.00,173.30,0.00,8604
86040301,86900269400,通力电梯有限公司,ADD,g,NMK01,经纪公司,96900011,1,1,15,4498.0,0,1688.75,20090401,90,0.00,0.00,0.00,8604
86040301,86900269500,通力华芝扶梯工业有限,DD,g,MGK01,经纪公司,96900011,3,1,15,10560.2,0,2573.49,20090401,61,0.00,0.00,0.00,8604
86040301,86900269500,通力华芝扶梯工业有限,TL,g,NAK01,经纪公司,96900011,7,1,15,12170.6,0,2971.70,20090401,90,0.00,0.00,0.00,8604
86040301,86900269500,通力华芝扶梯工业有限,CMM,g,NIK01,经纪公司,96900011,10,1,10,4218.4,10,1019.12,20090401,90,1378.88,97.77,401.27,8604
86040301,86900269500,通力华芝扶梯工业有限,SMM,g,NIK02,经纪公司,96900011,13,1,10,81198.2,250,19780.12,20090401,37,62963.38,5613.11,14252.34,8604
86040301,86900269500,通力华芝扶梯工业有限,ADD,g,NMK01,经纪公司,96900011,1,1,15,10818.6,0,2640.51,20090401,61,0.00,0.00,0.00,8604
86040301,86900269501,通力华芝扶梯工业有限,DD,g,MGK01,经纪公司,96900011,3,1,15,8630.4,0,6463.70,20100401,275,0.00,0.00,0.00,8604
86040301,86900269501,通力华芝扶梯工业有限,TL,g,NAK01,经纪公司,96900011,7,1,15,11020.0,0,8239.69,20100401,124,0.00,0.00,0.00,8604
86040301,86900269501,通力华芝扶梯工业有限,CMM,g,NIK01,经纪公司,96900011,10,1,10,1560.0,6,1175.35,20100401,275,1925.77,255.51,0.00,8604
86040301,86900269501,通力华芝扶梯工业有限,SMM,g,NIK02,经纪公司,96900011,13,1,10,89966.5,245,67675.29,20100401,275,42943.53,21920.86,0.00,8604
86040301,86900269501,通力华芝扶梯工业有限,ADD,g,NMK01,经纪公司,96900011,1,1,15,9796.5,0,7325.72,20100401,170,0.00,0.00,0.00,8604
86040301,86900269600,通力电梯有限公司,DD,g,MGK01,经纪公司,96900011,3,1,15,110129.3,2,29362.22,20090401,90,100000.00,0.00,0.00,8604
86040301,86900269600,通力电梯有限公司,TL,g,NAK01,经纪公司,96900011,7,1,15,168653.6,0,44620.79,20090401,-244,0.00,0.00,0.00,8604
86040301,86900269600,通力电梯有限公司,CMM,g,NIK01,经纪公司,96900011,10,1,10,82900.9,155,21734.17,20090401,90,38961.87,1510.58,23228.45,8604
86040301,86900269600,通力电梯有限公司,SMM,g,NIK02,经纪公司,96900011,13,1,10,833556.8,1077,221748.44,20090401,3,420914.79,23693.15,216457.92,8604
86040301,86900269600,通力电梯有限公司,ADD,g,NMK01,经纪公司,96900011,1,1,15,149913.7,0,39656.87,20090401,90,0.00,0.00,0.00,8604
86040301,86900269601,通力电梯有限公司,DD,g,MGK01,经纪公司,96900011,3,1,15,195825.0,2,145543.45,20100401,80,100000.00,0.00,0.00,8604
86040301,86900269601,通力电梯有限公司,JDD,g,MGK02,经纪公司,96900011,4,1,15,660.0,0,497.25,20100401,275,0.00,0.00,0.00,8604
86040301,86900269601,通力电梯有限公司,TL,g,NAK01,经纪公司,96900011,7,1,15,316455.7,0,235765.89,20100401,102,0.00,0.00,0.00,8604
86040301,86900269601,通力电梯有限公司,CMM,g,NIK01,经纪公司,96900011,10,1,10,200825.8,360,150646.35,20100401,275,95674.06,38596.92,0.00,8604
86040301,86900269601,通力电梯有限公司,SMM,g,NIK02,经纪公司,96900011,13,1,10,1466860.9,2722,1093610.77,20100401,226,778023.23,338428.25,0.00,8604
86040301,86900269601,通力电梯有限公司,ADD,g,NMK01,经纪公司,96900011,1,1,15,281278.2,0,209566.41,20100401,152,0.00,0.00,0.00,8604
86040301,86900382600,苏州华恒精密模具有限,AMR,g,MIK01,个人营销,86900268,9,2,25,2262.8,1,2176.46,20091218,114,173.20,15.59,0.00,8604
86040301,86900382600,苏州华恒精密模具有限,HI,g,MKK01,个人营销,86900268,12,2,25,285.6,0,274.64,20091218,351,0.00,0.00,0.00,8604
86040301,86900382600,苏州华恒精密模具有限,ADD,g,NMK01,个人营销,86900268,1,2,25,1569.1,0,1509.24,20091218,114,0.00,0.00,0.00,8604
86040301,86900382600,苏州华恒精密模具有限,PCA,g,NMK03,个人营销,86900268,6,2,25,481.6,0,463.17,20091218,351,0.00,0.00,0.00,8604
86040301,86900382700,苏州时运佳塑胶制品有,AMR,g,MIK01,个人营销,86900268,9,2,25,2332.3,0,2266.01,20091222,241,0.00,0.00,0.00,8604
